0000003826,scans,0000000130,DataLength
"header",0000000040,"lines"
"Date",4/7/2016,"Time",4:13:00 PM
"ID","HAL IDP LOW ENERGY #14936","Version",3
"Scans",9
"Scan ID","Mode","Input","Scanned","Start","Stop","Increment","Dwell","Settle","RS","RelSEM"
01:04:11,   3851464,       8450,       7830,      13300,     180580,      35570,      11810,       8640,       8470,      22830,
01:04:12,   3852528,       8120,       7650,      13220,     179870,      34950,      12050,       9040,       8400,      22860,
01:04:13,   3853591,       7920,       7900,      12610,     179690,      35570,      12260,       9160,       7760,      22970,
01:04:14,   3854654,       8120,       7890,      13480,     181600,      33110,      12420,       8840,       7810,      24030,
01:04:15,   3855718,       8530,       7590,      13330,     179060,      34480,      12250,       8830,       8380,      22980,
01:04:16,   3856781,       8350,       7790,      13020,     179860,      34980,      11170,       8920,       7720,      22750,
01:04:17,   3857844,       7660,       7400,      13050,     177780,      34030,      12250,       9130,       7930,      23160,
01:04:18,   3858908,       8560,       7770,      13250,     180920,      35230,      11680,       9400,       7740,      22550,
01:04:19,   3859971,       7970,       7480,      12640,     181190,      36240,      12090,       8480,       7510,      23270,
01:04:21,   3861034,       7940,       6900,      12460,     178180,      35370,      11450,       9210,       8190,      23830,
01:04:22,   3862098,       8330,       7600,      12810,     179810,      35890,      12000,       8820,       7800,      24280,
01:04:23,   3863161,       8270,       7780,      12980,     177910,      34090,      12130,       8590,       8100,      23670,
01:04:24,   3864224,       8010,       7840,      12440,     181730,      35570,      11920,       8890,       7680,      23110,
01:04:25,   3865288,       8300,       7480,      12510,     179860,      34380,      11580,       9050,       8020,      23470,
01:04:26,   3866351,       8280,       7900,      12680,     179430,      33780,      11470,       8890,       8030,      22090,
01:04:27,   3867414,       7580,       8180,      12610,     180710,      34670,      11880,       8550,       7870,      23720,
01:04:28,   3868478,       8150,       7390,      12480,     178720,      35400,      12090,       8720,       7600,      23540,
01:04:29,   3869541,       8130,       7480,      12900,     180850,      35680,      11890,       8520,       8210,      22940,
01:04:30,   3870604,       8320,       7710,      12140,     179960,      34740,      11220,       9000,       7690,      22050,
01:04:31,   3871668,       8160,       7450,      12480,     179380,      35180,      11670,       8810,       7740,      23100,
01:04:32,   3872731,       8090,       7010,      12340,     181880,      34190,      11080,       8710,       7710,      23120,
01:04:33,   3873794,       8410,       7520,      13540,     181350,      36150,      12580,       9650,       7590,      22640,
01:04:34,   3874858,       8590,       7780,      12710,     180100,      34890,      11680,       9080,       8180,      23830,
01:04:35,   3875921,       7990,       8020,      13310,     180260,      33630,      12280,       8740,       7740,      23790,
01:04:36,   3876984,       8000,       7870,      12620,     178790,      35090,      11860,       9270,       8000,      23350,
01:04:38,   3878048,       8060,       7090,      12580,     181430,      34430,      11810,       9280,       8100,      22840,
01:04:39,   3879111,       8120,       7360,      13990,     182620,      35110,      11990,       9040,       7920,      23160,
01:04:40,   3880174,       8110,       7660,      12920,     181430,      34890,      12040,       9260,       8200,      23420,
01:04:41,   3881238,       7990,       7650,      12820,     181350,      35110,      11470,       8330,       8110,      22780,
01:04:42,   3882301,       8090,       7480,      12390,     179950,      34280,      11470,       8660,       7360,      22810,
01:04:43,   3883364,       7780,       7430,      12400,     182070,      33170,      11970,       8670,       7690,      22790,
01:04:44,   3884428,       8030,       7090,      11810,     179530,      33880,      12150,       8780,       7560,      24250,
01:04:45,   3885491,       8600,       7950,      12240,     180840,      35400,      12160,       8600,       7620,      23470,
01:04:46,   3886554,       8390,       7630,      12900,     183080,      34660,      11150,       9080,       7400,      23020,
01:04:47,   3887618,       8730,       7860,      12430,     181770,      34030,      11780,       9050,       8000,      23240,
01:04:48,   3888681,       8170,       7340,      12790,     180250,      35900,      12030,       8920,       7780,      22590,
01:04:49,   3889744,       7850,       7690,      12310,     181150,      35740,      11260,       9150,       7740,      23290,
01:04:50,   3890808,       8370,       7460,      12570,     182170,      33910,      11240,       8980,       8190,      22750,
01:04:51,   3891871,       8410,       7850,      12730,     180870,      35620,      11720,       8840,       8340,      23170,
01:04:52,   3892934,       7890,       8040,      13190,     182880,      33990,      11460,       8960,       7480,      22440,
01:04:53,   3893998,       8180,       7220,      12330,     180780,      34210,      11050,       8970,       7670,      23010,
01:04:55,   3895061,       8130,       7800,      12030,     181220,      33710,      11720,       9110,       8310,      23440,
01:04:56,   3896124,       8210,       7790,      13070,     181140,      33330,      11630,       9090,       7900,      22600,
01:04:57,   3897188,       8160,       7390,      12640,     180250,      33940,      11640,       9030,       7780,      23460,
01:04:58,   3898251,       8100,       7330,      13180,     182700,      34660,      12340,       8780,       7810,      23860,
01:04:59,   3899314,       7720,       7360,      12480,     181340,      34110,      12020,       8730,       7610,      24350,
01:05:00,   3900378,       8030,       7520,      13220,     177620,      35880,      12370,       9010,       8400,      23450,
01:05:01,   3901441,       8680,       7850,      11680,     180040,      33760,      11910,       8510,       8250,      23470,
01:05:02,   3902504,       8290,       7790,      12820,     179440,      35330,      11380,       9220,       7780,      23100,
01:05:03,   3903568,       8550,       7420,      12780,     184760,      34000,      11490,       9690,       7850,      23460,
01:05:04,   3904631,       7780,       8090,      12400,     181620,      34180,      11930,       9150,       7560,      21870,
01:05:05,   3905694,       8200,       7510,      12720,     183820,      35280,      11310,       9420,       7810,      21970,
01:05:06,   3906758,       8510,       7740,      12300,     181860,      33870,      11540,       8830,       8060,      23510,
01:05:07,   3907821,       8040,       7590,      12830,     182880,      34230,      12190,       9040,       8070,      24330,
01:05:08,   3908884,       8120,       7690,      12820,     176960,      35590,      12030,       9030,       7840,      23100,
01:05:09,   3909948,       8320,       7770,      12690,     180010,      34930,      11390,       8950,       8310,      22850,
01:05:11,   3911011,       8280,       7470,      11850,     180220,      33950,      11950,       9050,       8070,      23400,
01:05:12,   3912074,       8430,       7580,      13120,     180240,      34870,      11820,       9330,       7830,      22820,
01:05:13,   3913138,       7890,       7490,      12940,     177480,      34700,      11440,       8400,       8170,      23740,
